5b64f485e1340c2aef6bc446ee2fde6349c4c1df,2,0.8049699526580159,13,1.56,0
b16611cecea8b10a12c81ee00fc52d5126143722,1,0.1,3,0,1
80375b75133ee8f12c65cbf9e2963e5e6ed60cd0,1,2.6276989480861777,6,2.0,0
1270c8e90eef88474726c65f908e3d69ce18a465,2,2.2356277944430585,12,2.25,0
36b02c2cba36637669c6faf680932a23a540fc0a,4,344.697229184636,58,0,1
1c3468d72202d957e4a30203ba43d9456ffc54cf,3,42.92452518085433,102,0.0,0
dfc860468bf028a1ac762473e03872b1b7dbb1b6,2,32.62605334751255,8,16.060000000000002,0
cd3769ce780261eb19d95171997d38fda8661455,6,249.84858035501586,87,0,1
2a74c41ff599b704f9009de56e946d3358ca7219,3,634.2327704448869,42,0,1
9ba4677b42255a6c91efca764895d7e81a601aa9,1,1.6337619335099998,2,0,1
cf379d1ff144236d12ef7b9cdf378265a425d954,3,16.01735140075429,30,3.0,1
b176601de87bfd2a2a04a08868081787be11b122,2,816.1625456468514,75,0,1
d5dfc90057b6c6cce216e56f5e29684208b88d92,2,0.9467701279297951,4,0.73,0
b5fcd34e2730a400712203b3ccdc24a3e1ff48af,4,130.7653064236428,34,0,1
6887392841651bbe1d126ddb45c5e41e6c2c5bd4,2,36.688701540012566,8,6.7,0
a1e5396e968938790489a5eefb2c7d5fe7994c28,1,0.003,6,0,1
b270424ad79370e29b757ed1158cf12d83d05e9f,2,38.39721234869839,14,5.021,0
840d4f66fff2457847b7311c2119cf573bf52995,2,0.03,3,0.06,0
0c013489a523096b14d5e65339761ce8feafda75,2,68.96117776888622,2,15.1,0
cac3ab9d291b760fb9a4e7fa4457bc87d736bf3f,5,88.9462065880473,27,0,1
0629c6f53d8744c69fc7e636e91db627031736a1,3,123.88357148352635,12,7.0625,0
fd3e20a4764014db5677ff1c52625b3b0f02922f,1,2.117322633997775,3,0.020000000000000004,0
250f9f77ee493484b2179d8f3456ed52ad263eab,2,85.93449975281283,4,0,1
